page,title_or_slug,impressions,clicks,ctr,avg_position,cta_clicks,go_clicks,internal_links_count,priority_score,recommended_action
/vi/reclaim-ai/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,43,10,monitor
/vi/replit/,"Phần này tóm tắt cách đánh giá Replit, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,44,10,monitor
/vi/review/activecampaign/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,56,10,monitor
/vi/review/adcreative-ai/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,56,10,monitor
/vi/review/ahrefs-ai/,"Phần này tóm tắt cách đánh giá Ahrefs, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/bolt/,"Phần này tóm tắt cách đánh giá Bolt, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,63,10,monitor
/vi/review/canva/,"Phần này tóm tắt cách đánh giá Canva, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/chatgpt/,"Phần này tóm tắt cách đánh giá ChatGPT, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/review/claude/,"Phần này tóm tắt cách đánh giá Claude, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/review/copy-ai/,"Phần này tóm tắt cách đánh giá Copy.ai, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,61,10,monitor
/vi/review/cursor/,"Phần này tóm tắt cách đánh giá Cursor, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/descript/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,58,10,monitor
/vi/review/durable/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/review/elevenlabs/,"Phần này tóm tắt cách đánh giá ElevenLabs, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/framer/,"Phần này tóm tắt cách đánh giá Framer, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/review/frase/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/gamma/,"Phần này tóm tắt cách đánh giá Gamma, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/gemini/,"Phần này tóm tắt cách đánh giá Gemini, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,55,10,monitor
/vi/review/github-copilot/,"Phần này tóm tắt cách đánh giá GitHub Copilot, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/hubspot/,"Phần này tóm tắt cách đánh giá HubSpot, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/jasper-ai/,"Phần này tóm tắt cách đánh giá Jasper, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,61,10,monitor
/vi/review/jasper/,"Phần này tóm tắt cách đánh giá Jasper, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,61,10,monitor
/vi/review/lovable/,"Phần này tóm tắt cách đánh giá Lovable, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,63,10,monitor
/vi/review/make/,"Phần này tóm tắt cách đánh giá Make, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,56,10,monitor
/vi/review/midjourney/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/review/notion-ai/,"Phần này tóm tắt cách đánh giá Notion và Notion AI, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,60,10,monitor
/vi/review/notion/,"Phần này tóm tắt cách đánh giá Notion, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,60,10,monitor
/vi/review/perplexity/,"Phần này tóm tắt cách đánh giá Perplexity, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/pipedrive-crm/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/pipedrive/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/reclaim-ai/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,56,10,monitor
/vi/review/replit/,"Phần này tóm tắt cách đánh giá Replit, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,61,10,monitor
/vi/review/runway/,"Phần này tóm tắt cách đánh giá Runway, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,58,10,monitor
/vi/review/semrush-ai/,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/semrush/,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/surfer-seo/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,57,10,monitor
/vi/review/synthesia/,"Phần này tóm tắt cách đánh giá Synthesia, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/review/webflow-ai/,"Phần này tóm tắt cách đánh giá Webflow, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/review/webflow/,"Phần này tóm tắt cách đánh giá Webflow, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/review/windsurf/,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,58,10,monitor
/vi/review/zapier/,"Phần này tóm tắt cách đánh giá Zapier, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,56,10,monitor
/vi/reviews/,Đánh giá - MS Smile AI Review Hub,0,0,0.0,0.0,0,0,87,10,monitor
/vi/reviews/activecampaign/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/adcreative-ai/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/ahrefs-ai/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,53,10,monitor
/vi/reviews/bolt/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/canva/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/chatgpt/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,57,10,monitor
/vi/reviews/claude/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,57,10,monitor
/vi/reviews/copy-ai/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,57,10,monitor
/vi/reviews/cursor-ai-review-a-practical-guide-for-developers-and-ai-coders/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,53,10,monitor
/vi/reviews/cursor/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/descript/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,56,10,monitor
/vi/reviews/durable/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/elevenlabs/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/framer/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/frase/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/gamma/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/gemini/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/github-copilot/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,52,10,monitor
/vi/reviews/hubspot/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/jasper-ai/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,57,10,monitor
/vi/reviews/jasper/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,57,10,monitor
/vi/reviews/lovable/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/make/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,53,10,monitor
/vi/reviews/midjourney/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/notion-ai/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,57,10,monitor
/vi/reviews/notion/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,57,10,monitor
/vi/reviews/perplexity/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/pipedrive-crm/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/pipedrive/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/reclaim-ai/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/replit/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/runway/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,56,10,monitor
/vi/reviews/semrush-ai/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/semrush/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/surfer-seo/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/synthesia/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,56,10,monitor
/vi/reviews/webflow-ai/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/webflow/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,55,10,monitor
/vi/reviews/windsurf-review/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/windsurf/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,54,10,monitor
/vi/reviews/zapier/,Thông tin cần kiểm tra,0,0,0.0,0.0,0,0,53,10,monitor
/vi/runway/,"Runway Đánh giá: Tính năng, ưu điểm, hạn chế và ghi chú giá",0,0,0.0,0.0,0,0,55,10,monitor
/vi/semrush-ai/,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,53,10,monitor
/vi/semrush-pricing/,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,50,10,monitor
/vi/semrush/,"Phần này tóm tắt cách đánh giá SEMrush, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,53,10,monitor
/vi/sitemap/,Sitemap - MS Smile AI Review Hub,0,0,0.0,0.0,0,0,161,10,monitor
/vi/surfer-seo-pricing/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,50,10,monitor
/vi/surfer-seo/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,51,10,monitor
/vi/synthesia/,"Synthesia Đánh giá: Tính năng, ưu điểm, hạn chế và ghi chú giá",0,0,0.0,0.0,0,0,55,10,monitor
/vi/terms-of-service/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,53,10,monitor
/vi/terms/,Điều khoản - MS Smile AI Review Hub,0,0,0.0,0.0,0,0,49,10,monitor
/vi/testing-methodology/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,50,10,monitor
/vi/webflow-ai/,"Phần này tóm tắt cách đánh giá Webflow, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,49,10,monitor
/vi/webflow/,"Phần này tóm tắt cách đánh giá Webflow, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,49,10,monitor
/vi/website-builder-alternatives/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,56,10,monitor
/vi/website-builder-software-review/,"Phần này tóm tắt mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,59,10,monitor
/vi/windsurf-review/,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,54,10,monitor
/vi/windsurf/,"Phần này tóm tắt cách đánh giá Windsurf, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,52,10,monitor
/vi/zapier-pricing/,"Phần này tóm tắt cách đánh giá Zapier, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,49,10,monitor
/vi/zapier/,"Phần này tóm tắt cách đánh giá Zapier, mức phù hợp quy trình, giá, rủi ro, lựa chọn thay thế và các điểm cần xác minh trên trang chính thức trước khi mua.",0,0,0.0,0.0,0,0,50,10,monitor
/webflow-ai/,"Webflow AI Review: Features, Pros, Cons, Pricing Notes",0,0,0.0,0.0,0,0,47,10,monitor
/webflow/,"Webflow Review: Features, Pros, Cons, Pricing Notes",0,0,0.0,0.0,0,0,47,10,monitor
/website-builder-alternatives/,Best Website Builder Alternatives for 2026 - MS Smile AI Review Hub,0,0,0.0,0.0,0,0,54,10,monitor
/website-builder-software-review/,Website Builder Software Review: Research-Style Review for 2026 - MS Smile AI Review Hub,0,0,0.0,0.0,0,0,57,10,monitor
/windsurf/,"Windsurf Review: Features, Pros, Cons, Pricing Notes",0,0,0.0,0.0,0,0,50,10,monitor
/zapier-pricing/,Pricing Zapier: những điểm cần kiểm tra trước khi mua - MS Smile AI Review Hub,0,0,0.0,0.0,0,0,47,10,monitor
/zapier/,"Zapier Review: Features, Pros, Cons, Pricing Notes",0,0,0.0,0.0,0,0,48,10,monitor
